@timestamp,measure_type,measure_float,brand,serial_number,establishment_id,establishment_name,establishment_city,establishment_postcode,establishment_address,establishment_latitude,establishment_longitude,room_id,room_name
2021-11-01T23:08:13Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T23:08:13Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T23:08:13Z,VOCT,94,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:58:12Z,CO2,351,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:58:12Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:58:12Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:58:12Z,VOCT,72,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:38:12Z,CO2,359,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:38:12Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:38:12Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:38:12Z,VOCT,85,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:28:12Z,CO2,359,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:28:12Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:28:12Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:28:12Z,VOCT,99,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:18:12Z,CO2,314,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:18:12Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:18:12Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T22:18:12Z,VOCT,117,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:38:11Z,CO2,341,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:38:11Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:38:11Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:38:11Z,VOCT,121,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:28:11Z,CO2,331,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:28:11Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:28:11Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:28:11Z,VOCT,117,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:18:11Z,CO2,335,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:18:11Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:18:11Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:18:11Z,VOCT,144,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:08:11Z,CO2,328,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:08:11Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:08:11Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T21:08:11Z,VOCT,126,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:58:11Z,CO2,345,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:58:11Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:58:11Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:58:11Z,VOCT,148,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:48:11Z,CO2,294,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:48:11Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:48:11Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:48:11Z,VOCT,139,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:38:11Z,CO2,366,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:38:11Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:38:11Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:38:11Z,VOCT,157,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:28:11Z,CO2,335,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:28:11Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:28:11Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:28:11Z,VOCT,135,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:18:10Z,CO2,344,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:18:10Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:18:10Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:18:10Z,VOCT,130,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:08:11Z,CO2,325,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:08:11Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:08:11Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T20:08:11Z,VOCT,126,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:58:11Z,CO2,317,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:58:11Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:58:11Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:58:11Z,VOCT,130,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:48:10Z,CO2,332,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:48:10Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:48:10Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:48:10Z,VOCT,126,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:38:10Z,CO2,334,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:38:10Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:38:10Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:38:10Z,VOCT,126,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:18:10Z,CO2,308,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:18:10Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:18:10Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:18:10Z,VOCT,108,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:08:09Z,CO2,332,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:08:09Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:08:09Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T19:08:09Z,VOCT,103,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:58:09Z,CO2,335,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:58:09Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:58:09Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:58:09Z,VOCT,117,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:48:09Z,CO2,332,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:48:09Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:48:09Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:48:09Z,VOCT,108,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:38:09Z,CO2,332,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:38:09Z,HUM,55,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:38:09Z,TMP,17,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:38:09Z,VOCT,94,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:18:09Z,CO2,309,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:18:09Z,HUM,54,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:18:09Z,TMP,18,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:18:09Z,VOCT,90,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:08:09Z,CO2,296,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:08:09Z,HUM,54,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:08:09Z,TMP,18,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T18:08:09Z,VOCT,94,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:48:08Z,CO2,340,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:48:08Z,HUM,54,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:48:08Z,TMP,18,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:48:08Z,VOCT,99,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:38:08Z,CO2,302,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:38:08Z,HUM,54,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:38:08Z,TMP,18,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:38:08Z,VOCT,99,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:28:08Z,CO2,331,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:28:08Z,HUM,54,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:28:08Z,TMP,18,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:28:08Z,VOCT,117,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:08:08Z,CO2,319,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:08:08Z,HUM,54,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:08:08Z,TMP,18,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T17:08:08Z,VOCT,99,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:58:08Z,CO2,301,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:58:08Z,HUM,54,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:58:08Z,TMP,18,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:58:08Z,VOCT,94,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:38:07Z,CO2,316,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:38:07Z,HUM,54,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:38:07Z,TMP,18,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:38:07Z,VOCT,99,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:28:07Z,CO2,345,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:28:07Z,HUM,54,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:28:07Z,TMP,18,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:28:07Z,VOCT,90,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:18:07Z,CO2,309,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:18:07Z,HUM,53,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:18:07Z,TMP,18,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:18:07Z,VOCT,90,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:08:07Z,CO2,303,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
2021-11-01T16:08:07Z,HUM,53,PandoSensors,B3D54FD00007B2,1,Pando2,Paris,75018,48 Rue René Clair 75018 Île-de-France France,48.8939059,2.354347,1,Room B2
